Address,District,Community,Area,RentPrice,Layer,Shape,Toward,Release_Date,Rent_Period,Is_lift,Is_parking,water_way,electricity_way,Subwayline_Number,Subway_Distance,Is_TV,Is_fridge,Is_washer,Is_air,Is_heater,Is_bed,Is_heating,Is_wifi,Is_closet,Is_gas,Is_img,Catch_time,date,Price,Layer_class,Layer_floor,Release_day_before,lng,lat,level
闵行,颛桥,金竹园,130,6000元/月 ,中楼层/6层,3室2厅,南,1天前,暂无数据,0.0,暂无数据,民水,民电,2,847,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2796abcb-716f-4935-9a87-c6f3c45694db.jpg.780x439.jpg,2019-07-13 10:59:00,2019-07-13,6000,中楼层,6,1,121.39255835230871,31.09903216781903,地产小区
浦东,世博,雪野家园(公寓),91,9000元/月 ,中楼层/8层,2室2厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,4,6,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8587c624-710c-49cb-9ad8-2a280d065f7e.jpg.780x439.jpg,2019-07-13 10:59:00,2019-07-13,9000,中楼层,8,2,121.50629397443605,31.19003072492857,地产小区
浦东,世博,轻工六里小区,63,6800元/月 ,低楼层/7层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,3,814,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/017afa7d-c671-49b4-a1e3-b5ad0af65d61.jpg.780x439.jpg,2019-07-13 10:59:00,2019-07-13,6800,低楼层,7,2,121.52455480430054,31.188949736663847,地产小区
闵行,梅陇,罗阳四村,33,3600元/月 (季付价),高楼层/6层,1室0厅,南,6天前,1年以内,0.0,暂无数据,民水,民电,0,0,0,1,1,1,1,1,0,0,1,0,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 10:59:00,2019-07-13,3600,高楼层,6,6,121.42119383377918,31.1415550305217,商圈
浦东,三林,三林苑,72,3000元/月 ,中楼层/6层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,3,150,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/auto3dhd/d7d20f6cbbf55be295a3df891e8d10fc/screenshot/1562126286_8/pc0_SibSKOoGK.jpg.q_70.jpg,2019-07-13 10:59:00,2019-07-13,3000,中楼层,6,2,121.52940141495073,31.149957526390637,地产小区
浦东,川沙,凌港城,85,2800元/月 (季付价),低楼层/6层,2室2厅,南,3天前,1~2年,0.0,暂无数据,民水,民电,0,0,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/4ab3c2c5-f47c-45be-925a-168c48b799dd.jpg.780x439.jpg,2019-07-13 10:59:00,2019-07-13,2800,低楼层,6,3,121.74127169039662,31.175372770424453,地产小区
闵行,春申,蔷薇新村,52,3500元/月 (季付价),低楼层/6层,1室1厅,南,3天前,1年以内,0.0,暂无数据,民水,民电,0,0,0,1,1,1,1,1,0,0,1,0,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 10:59:00,2019-07-13,3500,低楼层,6,3,121.44042709373112,31.120327962234953,地产小区
徐汇,龙华,华龙新苑小区,49,5500元/月 ,低楼层/8层,2室1厅,南/北,2天前,暂无数据,1.0,暂无数据,民水,民电,3,734,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/908dd71f-b2fb-476f-839b-e906afce91b6.jpg.780x439.jpg,2019-07-13 10:59:00,2019-07-13,5500,低楼层,8,2,121.46282997796312,31.181343033297978,地产小区
浦东,世博,新世纪花苑(二期)(浦东),51,4500元/月 ,高楼层/7层,1室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,3,315,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8079c45f-67fa-4c48-bbce-2ca574533405.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,4500,高楼层,7,2,121.39828526373154,31.63582321897536,地产小区
浦东,金杨,香山新村东北街坊,57,4300元/月 ,高楼层/6层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,3,401,1,1,1,1,1,1,0,0,1,1,http://vrlab-image.ljcdn.com/release/auto3dhd/7a555ba93e0b6db5d20bb49d2c0647d7/screenshot/1558575099_1/pc0_45HnHrSiI.jpg.q_70.jpg,2019-07-13 11:00:00,2019-07-13,4300,高楼层,6,2,121.5753624626904,31.24869654255332,地产小区
宝山,淞宝,宝钢三村,49,3200元/月 ,中楼层/5层,2室0厅,南,3天前,暂无数据,0.0,暂无数据,民水,民电,2,357,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0292a667-a778-4774-804e-902438020dbb.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,3200,中楼层,5,3,131.40737518857432,46.58359834024085,区县
闵行,梅陇,中梅苑,97,6500元/月 ,低楼层/14层,2室2厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1afdb822-7cad-4bf9-a759-796db1d026af.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,6500,低楼层,14,2,121.4213168935493,31.135433624128414,地产小区
徐汇,田林,华利公寓,103,8500元/月 (季付价),低楼层/29层,2室2厅,南/北,6天前,1年以内,1.0,暂无数据,民水,民电,1,610,0,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 11:00:00,2019-07-13,8500,低楼层,29,6,121.42139859443544,31.185667144696442,地产小区
闵行,梅陇,罗锦新苑,87,6000元/月 (季付价),高楼层/6层,2室2厅,南,1个月前,1年以内,0.0,暂无数据,民水,民电,0,0,0,1,1,1,1,1,0,0,1,0,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 11:00:00,2019-07-13,6000,高楼层,6,30,121.41575077701616,31.128468997090547,地产小区
浦东,三林,南杨小区(长清路),47,5000元/月 (季付价),低楼层/6层,2室1厅,南,3天前,1年以内,0.0,暂无数据,民水,民电,3,181,1,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/310000-inspection/18a10b45-c63d-48d0-900e-dbec0a1e88db.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,5000,低楼层,6,3,121.49956074884196,31.16034823111181,地产小区
浦东,金杨,金杨新村五街坊,49,4300元/月 ,高楼层/6层,2室2厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,3,327,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/864a59b4-4b38-4fbb-bda4-5b2586d832d9.png.780x439.jpg,2019-07-13 11:00:00,2019-07-13,4300,高楼层,6,2,121.58416137683864,31.251366129527188,地产小区
虹口,临平路,临平路60弄,44,4600元/月 ,中楼层/6层,1室1厅,南/北,2天前,暂无数据,0.0,暂无数据,民水,民电,3,344,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/880dc560-aeb5-4105-91ab-0d6ae23329c4.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,4600,中楼层,6,2,121.5035350823843,31.267123649849957,UNKNOWN
黄浦,五里桥,桥一小区,34,4700元/月 ,高楼层/7层,1室1厅,南,3天前,1年以内,0.0,暂无数据,民水,民电,4,810,1,1,1,1,1,1,0,0,1,0,https://image1.ljcdn.com/310000-inspection/e498d0ec-3dcd-4f5a-8939-601db12c1eef.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,4700,高楼层,7,3,121.49158559252436,31.23724715206362,区县
浦东,陆家嘴,崂山二村,34,3800元/月 ,中楼层/5层,1室0厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,4,323,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0afc8f14-8e71-4a6a-85a5-2e151d73a7e4.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,3800,中楼层,5,2,121.52549949561214,31.242564867275206,UNKNOWN
闵行,春申,普乐二村,76,5000元/月 (季付价),低楼层/6层,3室0厅,南,4天前,1年以内,0.0,暂无数据,民水,民电,0,0,0,0,0,1,0,1,0,0,1,0,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 11:00:00,2019-07-13,5000,低楼层,6,4,121.40256603174099,31.109581687273366,商圈
闵行,春申,高兴花园,67,4500元/月 (季付价),高楼层/6层,2室1厅,南,13天前,1年以内,0.0,暂无数据,民水,民电,0,0,0,1,1,1,1,1,0,1,1,0,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 11:00:00,2019-07-13,4500,高楼层,6,13,121.40893959916482,31.117246419253913,地产小区
徐汇,田林,田林十四村,37,4800元/月 (季付价),高楼层/6层,1室1厅,南,8天前,1年以内,0.0,暂无数据,民水,民电,2,397,0,1,1,1,1,1,0,0,1,1,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 11:00:00,2019-07-13,4800,高楼层,6,8,121.4296855966125,31.181825232166425,村庄
徐汇,徐家汇,东安小区,40,5500元/月 (季付价),高楼层/7层,1室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,4,138,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/258f7d59-1697-4f2c-8db4-e5339c3688f1.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,5500,高楼层,7,2,121.44348142229559,31.200208369797128,商圈
宝山,共富,共富一村,63,4500元/月 ,中楼层/6层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,1,373,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/519576c4-a47b-46fe-aa54-34209ffb332a.jpg.780x439.jpg,2019-07-13 11:00:00,2019-07-13,4500,中楼层,6,2,121.43648371579664,31.358099354008832,地产小区
松江,九亭,奥林匹克花园,120,6500元/月 (季付价),中楼层/5层,3室2厅,南/北,5天前,1年以内,0.0,暂无数据,民水,民电,2,1086,0,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg,2019-07-13 11:01:00,2019-07-13,6500,中楼层,5,5,121.32883132515911,31.15775766160566,地产小区
杨浦,鞍山,鞍山三村,32,3300元/月 ,中楼层/5层,1室0厅,南,4天前,暂无数据,0.0,暂无数据,民水,民电,3,697,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/hdic-frame/d79d32d4-d0db-4cfc-b247-67967a95e975.png.780x439.jpg,2019-07-13 11:01:00,2019-07-13,3300,中楼层,5,4,121.51966976683555,31.283943867413733,UNKNOWN
杨浦,五角场,三门路510弄,61,5000元/月 ,中楼层/7层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,1,852,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/e95a8d45-5eba-4976-9f7c-6b13d5941f04.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,5000,中楼层,7,2,121.4971302036236,31.317066894012093,道路
虹口,曲阳,四平路幸福村,48,6200元/月 ,中楼层/6层,2室1厅,南/北,1天前,暂无数据,0.0,暂无数据,民水,民电,4,136,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/f2bf8752-1253-4058-a1ae-cec32592dfea.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,6200,中楼层,6,1,121.50388237627752,31.279271676897544,地产小区
普陀,桃浦,紫腾苑小区,42,3500元/月 ,高楼层/6层,2室0厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,1,663,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/21c266c8-cd82-4bf3-9d11-8745667c25a8.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,3500,高楼层,6,2,121.3594527570951,31.29092026045038,商圈
宝山,高境,三花现代城(二期香梅苑),62,4500元/月 ,低楼层/17层,1室1厅,南,1天前,暂无数据,1.0,暂无数据,民水,民电,1,1177,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1937f502-e3a1-475e-b4f5-8f1247f8545e.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,4500,低楼层,17,1,121.48306866815372,31.32504035700513,地产小区
浦东,金桥,阳光城市家园,81,5800元/月 ,中楼层/17层,2室2厅,南,5天前,暂无数据,1.0,暂无数据,民水,民电,1,1020,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/05ba5cb8-9c57-4eec-b68d-dc89c7e43b87.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,5800,中楼层,17,5,121.62073491281251,31.277678963884977,地产小区
徐汇,龙华,宛南四村,49,5800元/月 (季付价),高楼层/5层,2室1厅,南,2天前,1年以内,0.0,暂无数据,民水,民电,4,776,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/b4f67380-2138-4f0f-a2ad-8530200c2223.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,5800,高楼层,5,2,121.45627775284454,31.188146185727504,地产小区
徐汇,华泾,馨宁公寓,62,4600元/月 ,高楼层/24层,2室1厅,南/北,5天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/ab602357-24b9-44a0-a68c-01cf5a1b07e5.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,4600,高楼层,24,5,121.44339635276381,31.194556772822725,区县
浦东,杨东,上海绿城,107,12000元/月 ,低楼层/28层,2室2厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0e9b8400-b472-410c-b7cd-95b442172bf9.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,12000,低楼层,28,2,121.5392415981342,31.2050058740864,地产小区
浦东,外高桥,春晖苑,89,4800元/月 ,中楼层/6层,2室2厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,2,648,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/44401e9d-70ea-49cc-8b18-7aae3de2f9ab.jpg.780x439.jpg,2019-07-13 11:01:00,2019-07-13,4800,中楼层,6,2,121.59413238384676,31.349625337293357,地产小区
虹口,江湾镇,江杨名苑,113,6500元/月 ,低楼层/6层,3室1厅,南,0,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,http://vrlab-image.ljcdn.com/release/vradmin/1000000022189890/images/00c90af2-28bd-4709-9e22-13254a5bdfa8.png.q_70.jpg,2019-07-13 11:01:00,2019-07-13,6500,低楼层,6,0,121.48793164503198,31.305130682534863,乡镇
闸北,大宁,延长小区(闸北),49,5500元/月 ,高楼层/6层,2室1厅,南/北,2天前,暂无数据,0.0,暂无数据,民水,民电,2,101,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/8abfd810-1882-48d0-91a0-231e9485d5f6.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,5500,高楼层,6,2,121.4577688102147,31.288044465926138,区县
杨浦,周家嘴路,宝地东花园,137,13500元/月 ,中楼层/24层,3室2厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,3,518,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/02a51105-032e-490c-b706-d2d1713bb675.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,13500,中楼层,24,2,121.51959470712207,31.268282200970116,地产小区
黄浦,黄浦滨江,悦来小区,43,6300元/月 (季付价),高楼层/6层,2室0厅,南,5天前,2~3年,0.0,暂无数据,民水,民电,1,604,1,1,1,1,1,1,0,1,1,1,https://image1.ljcdn.com/310000-inspection/99ee4e25-947a-463f-b54d-d4435487b308.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,6300,高楼层,6,5,121.50596236585535,31.225870989601432,地产小区
浦东,张江,中芯花园(公寓),67,6000元/月 ,高楼层/6层,1室2厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,1,949,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/test-5ac71d93-bf00-45d0-9acd-3a5f3c247095.png.780x439.jpg,2019-07-13 11:02:00,2019-07-13,6000,高楼层,6,2,121.6264962499974,31.223592974014164,地产小区
闵行,静安新城,静安新城五区,66,6300元/月 ,高楼层/6层,2室1厅,南,3天前,暂无数据,0.0,暂无数据,民水,民电,1,319,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/07e7d157-5bae-4fd6-af1f-bdd2e655686f.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,6300,高楼层,6,3,121.39019480990174,31.16846087290395,地产小区
杨浦,五角场,三门路510弄,74,5500元/月 ,高楼层/7层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,1,852,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/607d1f32-a9f8-4b93-b58c-24e974f77a6f.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,5500,高楼层,7,2,121.4971302036236,31.317066894012093,道路
松江,佘山,佘北家园嘉枫苑,53,1300元/月 ,中楼层/20层,1室1厅,南,5天前,暂无数据,1.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1e171511-35b5-434c-926d-cd7b77a9a16e.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,1300,中楼层,20,5,121.2092234583537,31.13280307885922,地产小区
闸北,彭浦,粤秀名邸,80,5500元/月 (季付价),高楼层/25层,2室1厅,南,4天前,1~2年,1.0,暂无数据,民水,民电,0,0,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/b70fa32d-e892-4f26-b994-a55dd7c59485.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,5500,高楼层,25,4,121.45851429551342,31.316993163155107,UNKNOWN
浦东,三林,思浦小区,50,4600元/月 ,高楼层/6层,1室1厅,南,4天前,1~2年,0.0,暂无数据,民水,民电,1,21,1,1,1,1,1,1,1,1,1,1,http://vrlab-image.ljcdn.com/release/vradmin/1000000022273444/images/96bcda0c-3528-43d7-8581-3adea0749f1f.png.q_70.jpg,2019-07-13 11:02:00,2019-07-13,4600,高楼层,6,4,121.50054989549662,31.165087089625267,地产小区
杨浦,五角场,政立小区,66,6300元/月 ,低楼层/6层,2室1厅,南,0,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/test-45c9059e-46e3-49a2-839a-bdc1d6d22e0f.png.780x439.jpg,2019-07-13 11:02:00,2019-07-13,6300,低楼层,6,0,121.52063266051171,31.30723783306279,商圈
浦东,陆家嘴,汤臣商务中心,46,8800元/月 (季付价),高楼层/25层,1室1厅,南,2天前,1~2年,1.0,暂无数据,民水,民电,1,831,1,1,1,1,1,1,0,0,1,0,https://image1.ljcdn.com/hdic-frame/dbf74093-bceb-4bae-9ffe-6fc799e242ea.png.780x439.jpg,2019-07-13 11:02:00,2019-07-13,8800,高楼层,25,2,121.51840031742108,31.23065921176204,UNKNOWN
闵行,静安新城,九歌上郡,66,6200元/月 ,中楼层/12层,1室1厅,南,5天前,暂无数据,1.0,暂无数据,民水,民电,1,329,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/d31d65e1-d315-449a-bbd7-690b186f5ca4.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,6200,中楼层,12,5,121.3875255364009,31.17268632897075,地产小区
浦东,金杨,金杨新村五街坊,47,4200元/月 ,低楼层/6层,1室1厅,南,5天前,暂无数据,0.0,暂无数据,民水,民电,3,327,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a8346594-4532-442d-9511-34057c6072bd.png.780x439.jpg,2019-07-13 11:02:00,2019-07-13,4200,低楼层,6,5,121.58416137683864,31.251366129527188,地产小区
闵行,浦江,一品漫城(一期)(公寓),60,5500元/月 ,中楼层/13层,1室1厅,南,2天前,暂无数据,1.0,暂无数据,民水,民电,1,43,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/841ef732-895c-4d97-9b81-471674f50c05.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,5500,中楼层,13,2,121.49272893152322,31.12078323747993,地产小区
徐汇,万体馆,天钥新村,40,5000元/月 (季付价),中楼层/5层,1室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,11,124,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/4bcb2829-90c6-4297-a928-d004cd7e97dc.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,5000,中楼层,5,2,121.45282558722734,31.192015004732664,地产小区
静安,江宁路,三乐新村,27,4000元/月 ,低楼层/6层,1室1厅,北,3天前,暂无数据,0.0,暂无数据,民水,民电,3,824,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/eb66eeb5-6e8a-4d51-98f3-5b8eeaaf5cb9.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,4000,低楼层,6,3,121.4580848659542,31.24521101342881,地产小区
杨浦,东外滩,申泉小区,37,5000元/月 ,高楼层/6层,1室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/98efe405-b90b-4dab-8894-843f558817ad.jpg.780x439.jpg,2019-07-13 11:02:00,2019-07-13,5000,高楼层,6,2,121.53465010984209,31.25959675584421,地产小区
浦东,三林,新村路59弄,25,2000元/月 ,低楼层/3层,1室1厅,南,3天前,暂无数据,0.0,暂无数据,暂无数据,暂无数据,2,487,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/cc5c6b62-036a-42e4-a86f-87efdc530e2e.jpg.780x439.jpg,2019-07-13 11:03:00,2019-07-13,2000,低楼层,3,3,121.64705101167658,31.223758695002996,地产小区
浦东,世博,上南花苑(三期),97,8500元/月 ,中楼层/6层,2室2厅,南,3天前,暂无数据,0.0,暂无数据,民水,民电,5,146,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/241f7617-51c7-4eaf-9b36-9089358ac497.jpg.780x439.jpg,2019-07-13 11:03:00,2019-07-13,8500,中楼层,6,3,121.51037221228182,31.187173611714872,地产小区
杨浦,鞍山,鞍山三村,32,4800元/月 ,高楼层/5层,2室0厅,南,0,暂无数据,0.0,暂无数据,民水,民电,3,697,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/2acc724a-2349-4684-829d-6b858b15f8c4.jpg.780x439.jpg,2019-07-13 11:03:00,2019-07-13,4800,高楼层,5,0,121.51966976683555,31.283943867413733,UNKNOWN
闵行,老闵行,昆阳小区,55,2800元/月 ,低楼层/6层,2室1厅,南,2天前,暂无数据,0.0,暂无数据,民水,民电,2,176,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/1d83fda2-0736-4814-a150-084e54b2d500.jpg.780x439.jpg,2019-07-13 11:03:00,2019-07-13,2800,低楼层,6,2,121.3793976313161,31.004559473999443,地产小区
闵行,七宝,佳宝一村,61,6500元/月 (季付价),高楼层/7层,2室1厅,南,2天前,1~2年,0.0,暂无数据,民水,民电,2,140,1,1,1,1,1,1,1,1,1,1,https://image1.ljcdn.com/310000-inspection/154d9b4a-ce37-40e6-808e-623d7e4b8bd9.jpg.780x439.jpg,2019-07-13 11:03:00,2019-07-13,6500,高楼层,7,2,121.35278780810958,31.16191589967712,村庄
普陀,甘泉宜川,宜川四村,26,2900元/月 ,低楼层/6层,1室0厅,东北,2天前,暂无数据,0.0,暂无数据,民水,民电,0,0,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/a440ffaa-acdd-4ffe-8224-9956f76d8a28.jpg.780x439.jpg,2019-07-13 11:03:00,2019-07-13,2900,低楼层,6,2,121.44951911239096,31.2693470258831,UNKNOWN
普陀,中远两湾城,中远两湾城,59,7600元/月 ,中楼层/30层,1室2厅,南,5天前,暂无数据,1.0,暂无数据,民水,民电,3,183,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/0df33e8a-15ce-4ba9-8dec-bf81a92b4396.jpg.780x439.jpg,2019-07-13 11:03:00,2019-07-13,7600,中楼层,30,5,121.45195756179949,31.258860890909297,地产小区
闵行,静安新城,九歌茗园,100,9400元/月 ,高楼层/11层,2室2厅,南,5天前,暂无数据,1.0,暂无数据,民水,民电,1,268,0,0,0,0,0,0,0,0,0,0,https://image1.ljcdn.com/310000-inspection/674527a6-74b5-4a71-b1b8-36b99f590b85.jpg.780x439.jpg,2019-07-13 11:03:00,2019-07-13,9400,高楼层,11,5,121.38788171453561,31.1703104336102,地产小区
